tid,id,tweet_text,label_awareness_infection,label_self_other,label_related_notrelated
3847501910,1698,This Flu/Swine Flu stuff needs to get outta here.  People living in fear over it.,1,0,1
5456827408,1699,I am worried I may have caught that darn H1N1 Flu... ugh.. not my year of health.. cant wait till 2009 is over,0,1,1
5354535010,1700,@diorabaird1 I'm getting my checkup tomorrow. 12 hours of no food  then bloodwork galore. If I have h1n1  we can be flu buddies. :),0,0,1
5653657705,1703,@DonnieWahlberg I'm home sick with the flu and look like crap on the outside  but I am all smiles on the inside thinking about Dec. 20th.xox,0,1,-1
4008106101,1705,@ihchicky Hi Ilissa!  I am just getting through my emails from yesterday.  Was short on time due 2 the kids having the flu. I will write u,0,0,-1
5376669814,1706,is now going to worry about embean endlessly till she feels better. i am a helicopter swine flu mom...;)),0,0,-1
5903014014,1709,this flu is getting worst :(,0,1,1
5198928008,1711,is so glad I&#39;m going to the Dr. about my eye. It hurts soooo bad!!! Getting Shealyn a flu shot  coming back home  then going to the gym,1,1,-1
5457492107,1712,More and more people I know are getting the H1N1 flu  or finding out that they had it. To all of you I hope you feel better soon!!,0,0,1
5168732301,1713,People are getting flu. And so am I. I'm feeling it right now.. Hope I can survive the flu while keep working *if I really got hit by d flu*,0,1,1
5179472014,1714,@Monnie1920...did u have a fever when u had swine flu?? I've had a fever since friday n I'm starting to get worried:(,0,1,-1
5444075203,1715,@TheDarkKing as a biologist I'm not scared: it's just media frenzy. That flu is not even that infectious  there have been way worst before.,1,0,1
5301668206,1716,I think I'm getting sick. SWINE FLU!,0,1,-1
5638748310,1717,My 6yo got his Flu and H1N1 vaccines today! I was highly reluctant to getting the H1N1 vaccine due to not enough research out on it.,1,1,-1
5175597208,1718,If anyone is still following me  i an getting a bit better now. Been knocked out with a good dose of the flu.,0,1,-1
5429762201,1719,is all of a sudden worried about catching the swine flu at the very wrong time this month :O(,1,1,1
5070641308,1720,Incase any one was thinking of getting the flu or could dont it sucks.. I soo hate being sick,0,1,1
5190973602,1721,@mollytics I vote for  try to sleep . I'm convinced that not getting enough rest during past few weeks is part of why I have swine flu now.,0,1,-1
5077029803,1723,@MichelleWegner My Girlie was quite puny for 3-4 days after the  flu mist.  Better than getting the real flu  but not very much fun.,1,1,-1
5048957107,1724,@ginidietrich Thinking cold. Record-setting night of sleep last night - nearly 12 hours!! Confident its not the flu  tho!,1,1,-1
5453658306,1726,@djshogun  I see people who normally get flu vaccines waiting on line getting concerned that shots they been getting every year aren',1,1,-1
4786269900,1727,I'm awake  fearing the possibility of getting Swine Flu from down in Mexico. Everyone is to now wear a mask while reading my tweets. =  ,1,1,1
5173188810,1728,In bed with flu today  meditating on God's attributes in Mary's song-Luke 1:46-55. Thought: Replace worry with Worship-creator of universe!,0,1,1
5250744013,1729,My dustin and I are sick .... he is getting treated for the swine flu... I have a bad cough ....:( I hope we r better 4 halloween,0,1,1
5326395608,1730,@lucas_is_a_babe shit thats gay why everyone getting pig flu!?,0,0,-1
4339980506,1731,Feels like I'm getting flu-ey..,0,1,-1
5122119901,1732,Why the hold up on swine flu vaccine? Concerned about lag in supply 4 the vulnerable.  Also questions  safety abt vaccination 4 preg?,1,1,-1
5235366113,1733,Hopefully getting the seasonal flu shot today if it hasn't run out this time  then rehearsal with Big East as the Who for Halloween.,1,1,-1
5871081705,1735,Early night  had such a busy day. Missed my little girl so much and so worried about news coverage re. toddlers & swine flu.,1,1,-1
5183977712,1736,Life is so flipping unfair.  I'm not even done getting over the swine flu  and I'm coming down with a cold!!! :(,0,1,-1
5095209202,1737,@syancyfox5  No Flu shot for me - Not worth the lines  and your story on Dystonia scared the Beejezus out of me.,1,0,1
5343418611,1738,Its weird how people are getting swine flu,0,0,-1
5617457407,1739,really really getting bored of the flu right now :-(,0,1,-1
5158394114,1740,@Jason_Manford bet ppl were thinkin oh dnt worry Mr Manford's jst dying... ;) uv probs got a bug. I had NON PIG RELATED flu a few days ago.,0,1,-1
5041969413,1741,@jasimmo worse... bird flu! I even cancelled breakfast with our mutual friend i fel that rough :-(,0,1,-1
5885442313,1743,@SarahMaginnis yes. Both my girls have already had it and it was very mild - just a high temp for 1-2 days. Would be worried if flu....,0,1,1
5365266703,1744,@AnnaOBrien You're welcome. Doing better thanks.. seem to be getting over flu. How are you? Any big plans for the week?,0,1,-1
4135450908,1746,I'm thinking I shouldn't have gotten a flu shot nor worked so many hours in the yard just before playing goal in tonight's soccer game......,1,1,-1
5655484708,1747,@anton1690 Damn that sucks... Regular flu or swine?   U know we got that Goat flu floating around this bitch :nervous: lol,0,0,1
5254797607,1748,@achinton no fun whatsoever getting flu when you are asthmatic I assure you.,0,1,-1
5221726507,1750,If U DON'T get H1N1 sho get bacterial pneumonia &seasonal flu shots-won't prevent getting H1N1 will help if U get bact pneumonia>flu killer,1,1,1
4715469102,1751,Getting a djank flu shot :/,1,1,-1
5517973808,1752,I'm watching all of the first and second season as we speak @susiekostaras! Its the only thing getting me through this flu.,0,1,1
5229730101,1753,considering getting the flu shot - how does H1N1 kill a 13-yo healthy hockey player in 2 days?,1,1,-1
5405342011,1754,@EvrodCassimy #cwnews u might catch da swine flu getting a swine flu shot with all those ppl in line,1,1,-1
5572663612,1755,just getting off work  2 hours late... thats what i get for having the flu... tutoring soon  and again  and again...,0,1,-1
5290940810,1756,H1N1 aka Swine Flu aka The Swizzles.....god I don't want to even get a common cold this year. I might start thinking I got SWIZZLES!! Ewwww!,1,1,1
5307251007,1757,uh oh.  I'm feeling body aches.  I may be getting the flu.  Which one?,0,1,-1
5346520800,1758,You know it's a bad sign when you wake up more tired than you went to bed.  Getting swine flu vaccine today! Woo! No swine flu! :S,1,1,-1
5466700105,1761,I swear I can't stand hearin about dis shit.. Fuckin Swine  Avian (bird) flu  Fuckin SARs.  Every year its something..,1,0,1
5080447311,1762,@AderynDawn Oh  okay  I hope you feel better. :) It seems like this flu is getting everyone sick.,0,0,-1
5205694803,1763,What's good tweople. Getting some grub then getting this flu and H1N1 nonsense taken care of,1,1,1
5251561814,1764,I fear my house is no longer the [swine] flu free zone I hoped it would be. Both brother and I are feeling miserable this evening. Not good!,0,0,1
5868534109,1767,@innermusic  hi hun  I missed you too  I spent 4 days of hell  with a horrible flu  / but now I'm getting better :),0,1,-1
5050464607,1768,is amused that my teacher doesn't want me going in  as she's scared i'll infect the whole class lol! swine flu is overrrrr :D,1,0,1
5227919713,1769,na niggas aint out wit Masks on...dat swine flu got me nervous as fucc boutta stay in for da winter,1,1,1
5235612004,1770,Working through second kiddo with the flu. Yea!  We all got our flu shots. Should we worry about getting the H1N1 shot?!?!,0,0,-1
5359008103,1773,Sitting at my desk thinking that going camping for halloween is a receipe for getting the flu,1,1,1
5301352814,1774,RT @envynena: I'm getting my shot for swine flu 2mrw so I DONT get it. :'(...its not a shot its a nasal spray,1,1,-1
5986621813,1777,so glad @blakewsmith won't be getting the pig flu this season...guess I am on my own,0,0,-1
5073932009,1778,@AlexHeald: Getting mine tomorrow! Laf is having flu shots! wootwoot,1,1,-1
5247613313,1779,finally home. think I am finally getting the flu bug. Argh!,0,1,1
5048654213,1780,Are you and your family and friends worried about the swine flu?,1,1,-1
5985417606,1781,At home. I think I have the stomach flu or something. I woke up  started getting ready for school  and then unfortunately..well you know..,0,1,-1
5181381002,1782,Ooooh  I'm thinking riding the bus home wasn't a smart idea in flu season  before vacation  w/o hand sanitizer. Dratted coughing kid! #fb,0,0,-1
5723077010,1783,watching modern family on hulu.... this show is growing on me...  getting over swine flu or whatever type of flu i have,0,1,-1
5725346212,1784,is getting over some kind of flu-type thing...,0,1,-1
5487385006,1787,@orlaithf afraid your mothers swine flu vaccine won't make her immune for 2 weeks,1,1,-1
5053315506,1788,getting over the flu~~ blah.! : (,0,1,1
5219203507,1789,@DonnieWahlberg Are you getting your Swine flu shot? I can't decide what to do for me and my boys.,1,1,-1
5267954101,1790,when i get a little nauseas...i worry that the one day i called out sick was the day we got flu shots.,0,1,-1
5263759800,1791,I was considering getting my son vaccinated but was told by his pediatrician that they're still waiting to get swine flu shots. Lame!,1,1,1
5578840509,1793,is getting through the flu!!,0,1,1
5192907200,1795,@Viviana_ No prob. Being sick is awful. Hopefully you are not having an allergic reaction from that flu shot. Are you getting the H1N1 too?,1,0,-1
5155437003,1797,Damn I'm tired....being lazy just drains me that and getting over pig flu. Hee URL I DO HAVE SWINE FLU BUT IM GETTING BETTER XXX,0,1,-1
5505030608,1799,the swine flu! is not a big deal in America but it is in Egypt! :( i am a litte scared!,1,0,-1
5042895313,1800,I'm terribly afraid that this might be the flu.,0,1,-1
5275030606,1801,@ohaijoe ew no way  swine flu and people coughing is making me nervous,1,1,-1
5451381208,1802,my first day off in a week and i'm pretty sure i'm getting the flu. grrr. aarrgh.,0,1,-1
5047728607,1803,@ty_fed have you ever had the shot before? the tiny pinch is NOTHING compared to getting the flu.,1,1,-1
5062998503,1804,It's not that babies are more infectious it's that they can't be immunized and could die  the CDC doesn't want their caregivers getting flu,1,0,-1
5458369001,1805,@ben3po On a serious note I can understand athletes getting the flu vaccine when we normies can't.  They're more likely to cause outbreak,1,1,-1
5409724912,1807,Actually about to go to bed early cuz im probably getting flu from sis  gonna fight it with sleep  feel so tired all the time,0,1,-1
4631607800,1809,@Robbsterr yay for man txting you.. in other news i am getting checked for the piggie flu oink oink,0,1,-1
5297297913,1810,@SuzanneReed I don't like hearing you've been hit by a double-whammy of flu and bronchitis but glad ur getting better. Sending you healing,0,0,-1
5101707008,1813,#ff @jasonmhines for compliments  @tdas for having  swine flu  @mausam86 for fixing the window and getting rid of the mouse.,0,0,-1
5079317005,1817,@SpiritualShow My sister and brother-in-law have swine flu and our lifelong family doc says it is no biggie. Fear based news needs to stop!,0,0,-1
5076957711,1818,I'm not sure what I'm more annoyed with. The irrational fear of the swine flu or the irrational fear of the swine flu vaccine.,1,0,-1
5117418002,1819,Bedtime - getting flu shot in the morning.  Not H1N1 yet...,1,1,-1
5451856405,1820,DAMN!!.... ALL DIS FLU VIRUSES..HP1 VIRUSES  FLU VIRUSES...SHIT! IM DAMN NEAR SCARED TO LEAVE DA HOUSE!!,1,1,-1
5577595414,1821,Hey everyone Please cross your fingers I dont get the flu after getting coughed many a times in the face by a little boy who probably has it,0,0,1
5485880410,1822,As a new parent my single greatest fear in life right now is the flu  I feel like its slowly surrounding us in our island of health.,1,1,-1
5410077214,1823,My mom has the H1N1 Swine Flu Virus  and I am deeply worried about her! Pray for her!,0,0,-1
5193513505,1825,Remember a bit back when I joked about getting the swine flu? There is a good chance I (and the whole family) did.  No biggie thankfully.,0,1,-1
5258033704,1826,think I am getting the damn swine flu  this sucks,0,1,-1
5806488110,1828,@tenthmuse Oh  and you're probably getting flu bc the vaccine doesn't protect against ALL flu  just one strain (obvs. not the one you got!),0,0,-1
5373753903,1829,@mabvet Thanks for the concern. Had Swine Flu. Better now. Thought my vaccine would go to old and young  not Obama's friends at Gimo... LOL.,0,1,1
5148269108,1831,@soundhunter It's a pretty rational reaction to feel irratioanlly worried about the flu right now  don't feel bad.,1,0,1
5381544504,1832,not feeling to good hope im not getting the flu,0,1,-1
5082339902,1834,Got my flu shot today. What a weight off my shoulders! They're getting hard to get now.,1,1,-1
5063801407,1835,RT @MzBhullar Who's getting the H1N1 flu shot? -- I am seeing my doc this month and asking him. :),1,1,-1
5838043712,1836,im getting my hair done :] i have swine flu ):,0,1,-1
5130992200,1839,Getting over flu - just had 1st proper meal since Tuesday night. James got me some extra strength paracetamol with caffiene  they've helped!,0,1,1
4398930506,1841,rt : MariKurisato  : You know  had they called it bacon flu  we might have all felt a great deal less alarmed.,1,0,-1
5069732612,1845,MAN IM SCARED TO GET THE FLU FA REAL LIKE LAST NIGHT I WAS EATTIN CARROTS AND SOME GREEN LEAVES IDK WHAT I EAS EATTIN LOL BUT SERIOUSLY,0,1,1
5478242904,1846,Here's what's a drag: know not supposed to touch face  to avoid getting flu germs on  but allergies mean always wanting to rub itchy eyes.,1,1,1
5298944604,1848,maybe there was a slight touch of the swine flu  but its gone we figure so now i just have pneumonia !! see im getting better already?,0,1,-1
2081593801,1850,RT @joelcomm: The Swine Flu Analyzer is getting great feedback!  Got an iPhone ?  Drop .99 on this app - URL and my family are all getting over the flu.,0,1,1
5396650602,1852,being sad lost my sister to the swine flu and mow our bird died to,0,0,1
5384386702,1853,@Rubyletters think am getting flu or something .. sore throat  cough  etc ...,0,1,1
5298969208,1854,remember yesterday when I thought I was getting the flu? turns out I haven't had red meat in so long that my stomach can't digest it well.,1,1,-1
4524676202,1855,Getting a flu shot!,1,1,-1
5204048511,1856,Getting sick. Woke up with a sore throat and stuffy nose. I'll take anything but the swine flu!,0,1,-1
5709208205,1858,Thinking my day job & home are the same. Waking 1 kid every 2 hrs 2 chk concussion & managing swine flu in other. Catching up on Ellen Show!,0,0,1
5352757907,1859,getting over the flu...luckily no swine issues...but this flu was the most agonizing ever!!!,0,1,-1
5076589206,1860,Thinking of throwing your child a swine flu party? Please  seek help. URL getting over the flu URL #blues,0,0,1
5295119010,1863,I'm getting my H1N1 vaccine. No pig flu for me!,1,1,-1
5096372901,1864,@sdcaligirl60 So glad all worked out 4 all of U chicas. I am just now getting over flu and fell asleep by 8pm on Tuesday...so sorry chicas!,0,1,-1
5438790313,1865,@topherhanes is my hero. He has assumed the role of daddy taxi for the evening due to me getting sucker punched by the #flu,0,1,-1
5377874603,1866,I'm really hoping I'm not getting whatever flu my brother had this past weekend. I cannot get sick!,0,0,1
4011031212,1867,Im pretty sure im getting weird looks because my proffessor just talked about swine flu and i keep hacking ahaha,1,0,-1
5116762800,1868,my last 8hrs! ugh did not get no sleep today hope the kids play nice tonite! Cuz i need a Nap! & + I think im getting sick :(need a flu shot,0,1,-1
4315036105,1870,Anyone who has flu like symptoms  I'm quarantine'n ya'lls asses! I'm a firm believer in not getting swine flu  or any flu for that fact!,0,1,-1
3874347704,1871,is swine flu fear killing manners?  a sneeze on the cta earns indignant glares  no more bless yous.,1,0,-1
5346556608,1873,@sonyatj  I believe her story i just don't think ppl should be afraid to get the flu shot in fear they will get dystonia. its a VERYrarecase,1,0,-1
5082364611,1874,Never thought I would tell my KID but all the other kids are doing it.Talkin bout getting a flu shot at school 2morrow that she doesnt want,1,1,-1
5627763406,1876,@pillpushera I have had a headache  muscle aches and chills all day. Afraid I my have the flu. Waiting to see if it gets any worse....,0,1,-1
5310020306,1877,cannot sleep. I am worried about my students in Isla Vista (Santa Barbara) tomorrow night. Too many humans. and various flu viruses!,1,1,-1
5865281008,1878,Mall Santas are worried about catching swine flu from snotty nosed brats who spread germs like cockroaches. They're taking precautions.,1,0,1
5439666903,1879,wondering about the h1n1 flu in other parts of the country. getting alot of it here in michigan,1,1,-1
5484526309,1880,@casscalogeraxxx - Hope you both feel better  just getting over the flu myself ... Take lots of Vitamin C & D !,0,1,-1
5879896806,1881,Think the swine flu is getting me back for the t-shirt I designed the other day: URL team Mckee have all been in our sick beds with flu. for the past week but we are getting better  sniff! sniff!,0,0,-1
5637421801,1883,getting that flu thing. damn.,0,1,-1
5407013611,1884,I've had bird flu  bovine flu  cacti flu and Rossie O'donnel flu. I'm not afraid of some swine flu  I eat swine for breakfast! (litterally!),1,0,-1
5685771012,1890,@MoniqueMilian good just getting over the flu but i woke up feeling much better this morning still not 100% anything new with u dat exciting,0,1,1
5342739207,1892,sick as all helllll :( i hope to god im not getting the swine flu!,0,1,-1
5518457609,1894,@mariah_reloaded at home in my bed..this flu is getting the best of me,0,1,-1
5449030410,1895,so im starting to think ive got swine flu. cant hardly breathe. might have to go to the hospital if it keeps getting expontentially worse,0,1,1
5870107406,1896,@natasharadmehr  Getting in early to wish you happy birthday for tomorrow and hope the burd flu is getting better! x,0,0,1
5259826309,1899,Hilarious listening to ppl freak out about Swiny Flu! If you want it or need the shot  get it.As my Grams would say..Don't you be worry! #fb,1,0,-1
5350865703,1901,broncos lost so i left town im grubbing bbq and hanging sum family but kinda worried sum of dem are coughing (oh no swine flu),0,0,1
5479996200,1902,Worried about H1N1 (Swine flu)? Read our special report for tips on preventing contamination in your home and office URL if ur doing just do seas flu emailed the nurse from fit preg article  she made me feel so better about not getting the H1N1,1,1,-1
5684689707,1904,@AnnaSCWishes I think I have an ear infection too...but haven't been to the doctor b/c I'm afraid of getting swine flu in the waiting room!!,1,1,1
5866969900,1905,Getting the swine flu vaccine!,1,1,-1
5616802607,1906,Not feeling very chipper today  aches and pains a la man flu I'm afraid.. so sitting in my dressing gown - sorry for that mental image!!,0,1,-1
5267929908,1907,Should i wear a mask to prevent myslef from getting swine flu at a show? URL a hideous feeling I'm getting flu. Am self-medicating with dozens of virgin marys  but fear I'm going to need something stronger...,0,1,-1
5072362301,1910,@theodric FLu season is starting. Good lcuk with NOT getting sick!!!,1,1,1
5712567105,1911,getting sick at work suucks. i think i have swine flu. or the black pleague. whichevers worse,0,1,-1
5822310400,1912,@shadysamir I have a cold too (or maybe flu) uh oh I am worried about my self! :s,0,1,-1
5419613003,1913,@lisem7308 ~hands you coffee  mountain dew and a sledgehammer~ sorry to hear that darling. how are you feeling? not getting the flu right?,1,1,-1
5186968402,1915,@LiLRhody OMG  so sorry to hear that. Was it swine flu? MY oldest is 12  every sniffle she has makes me nervous!,0,0,-1
5509315413,1916,Just getting over the flu:( I DO NOT ever want that again!,0,1,1
5859326813,1918,Three weeks  still coughing but getting better. Nasty flu coupled with Bronchitis.,0,1,1
3901250402,1919,Or either he got da bird flu,0,1,-1
5072698211,1920,pray for my daughter Lacey - diagnosed w/ swine flu up at school - very ill. Worried parents :(,0,0,1
5043333607,1921,@The_Liss @linds_ae Good morning everyone  anyone have any news of Kristen?I'm afraid of the H1N1 flu there  it should be with low immunity,1,1,-1
5662235511,1923,I'm getting my swine flu shot. No swine for me,1,1,-1
5875475605,1925,@ArchAngel121 oh don't worry - it's not flu type sick  just normal cold sick,1,1,-1
5714475911,1928,@AlexAllTimeLow late  but i'm just getting over that flu thing. i hope you feel better!,0,1,-1
5151390600,1929,I am getting over swine flu now. I have had this since Wednesday night. Had 6 tamiflu tablets and I have 4 left. It is getting better now...,0,1,-1
5633489810,1930,Finally feeling better. This flu lime stuff has had me down but I feel better today. Actually getting ready for youth service.,0,1,-1
5050227606,1931,UGHHH. I think I'm getting the flu that's going around. shit! 8(,0,1,1
5435767712,1933,Thought the flu shot was supposed to PREVENT the flu. I was feeling fine b4 getting the shot this week. Now  not so much.,1,1,1
5596134306,1934,I am doing good just getting over swine flu,0,1,1
5234564007,1935,Trying to decide whether or not to get the H1N1 flu vaccine today....Worried it might make me sick  worried I might get sick without it.,1,1,1
5375884205,1937,@FantonEsquire Getting over the flu (H1N1) & bronchitis. Nasty. But doing better today now that you've joined us again ;D,0,1,-1
5743188911,1938,flu  flu  flu how do you do? Is it swine or is it bird and my dear head why do you hurt? Sage tea overdose. Cheerio,0,1,1
5225053106,1939,I think Im getting flu soon.,0,1,1
5252858203,1940,RT : @garretmaine Ohh shit I'm getting sick :/ fuck you flu shot you didn't do a thing for me (I'm getting sick. shit),0,1,1
5335866305,1942,I think I feel much better today. I fought off whatever cold or flu I had without getting too sick.,0,1,1
5373975503,1943,A high school friend passes away from the flu and a few of my friends won't attend the funeral because they fear catching it. Argh. :(,1,0,1
5671951314,1944,Is still getting over the flu. :(,0,1,1
5430819800,1947,@Codfish1982 just normal for now but getting swine flu soon,0,1,-1
5424880610,1948,@CupcakeCornerUK How are you feeling Charlotte?  Youngest now looks like she's getting the flu - she ASKED to go to bed @4:30!!!,0,0,1
4002395302,1950,URL THINKING OF WRITING A NON-FICTION  FIRST PERSON PIECE   SWINE FLU DIARIES  ?????,0,1,-1
5406456807,1951,@P_En i think its because everyone is getting the flu shot about this time of year so yeah my IMMUNITY sucks too!!,1,1,-1
5263399913,1952,Hoping my luck from Vegas continues... Not getting a flu shot.,1,1,-1
5368790003,1953,@BerniePiekarski LOl I was teasing... figured it was a good ice breaker. I am doing great thanks! Just getting over flu :( Have a great day!,0,1,-1
5926357502,1954,baby girlsss are getting the M-flu shot on monday----awww my little girlsss,1,1,-1
5618708309,1955,Ped office finally has h1n1 shots in. Why does the thought of getting them still make me nervous? Not that them getting swine flu doesn't.,1,0,-1
5154585600,1956,Lol! You gonna wait for the  Cow  flu? We already got the regular  bird & swine. ha ha ha,1,1,-1
5631769604,1957,@mojohnny we're all fine/ getting over ?swine flu or some other raving lergy. Felt like poo at w/e but beer  curry & singing helped i think.,0,1,1
5239242411,1958,Getting the Swine Flu Vaccine,1,1,-1
5589883912,1960,@superlative yeah  I'm just worried. I don't want to get swine flu but...isn't the vaccine like brand new?,1,1,1
4776942603,1961,@michellepanga I did too. But I'm afraid of catching the flu.,1,1,1
5669051413,1965,@LittleDunkin we just hope she not getting da flu... PS: buddy bentley wants to know if ur mad at him,0,0,-1
5233654812,1968,what is up with my boy?  This morning I thought he had the flu  now at 1pm he wants breakfast!  Thinking we'll start with some toast for now,0,0,-1
5468802906,1969,@colettewh If you're around people getting the flu  you should definitely get the vaccination.,1,1,1
5879913510,1970,My Nose is getting blushy red its because of u the huge  FLU ,0,1,-1
5625257001,1971,At home thinking i might need to see a doctor. I wake up coughing with a dry scratchy throat and stopped up nose! Better not be Swine Flu!,0,1,-1
5714861100,1972,getting my flu shot. nervouuusssss,1,1,1
5688228910,1973,RT @naominiles: RT @amyhoy: who would be afraid of it  if it were called  the bacon flu ? Mmm  bacon.,1,1,-1
5377670201,1974,@Valerie4012 Yep  but Savannah hasn't had any yet. Getting her immune system through flu season first.,1,1,1
5262774113,1976,RT @GreenLife52: You know when you think your getting sick but it's just in your head? Fucking swine flu,1,1,-1
5191621704,1977,They seem to think that it WAS the H1N1( swine  flu) that put me in the hospital this time. No wonder I was SO sick! Getting better though!,0,1,-1
5504244809,1978,When Jonghyun got the swine flu I was thinking 'what if another SHINee member will get it too??' and now Onew's got it >_<,0,0,1
5075704909,1979,I'll likely wait FOREVER in the docs office. Is it normal to be terrified I'm going to catch the swine flu while I'm here? Cause I am.,1,1,1
5270887505,1981,Watching the local news and they showed a grown woman getting her flu shot today and she was screaming like a baby! Hilarious! #fb,1,0,-1
5046221914,1984,@mattgwin i am a lil worried i gettin the flu.,0,1,-1
5222456411,1985,I am not getting a flu shot in fear of walking backwards. C'mon  my big head can't be off balance. sighs :-(,1,1,1
4764327008,1986,Dear everyone: please cease and desist with the flu business and any other health problems you may think of getting then spreading  kthxbye.,1,1,1
5811780706,1987,@iEmelem He has a respiratory thing  but no fever. So I'm thinking it's his asthma  not flu. Thanks for the good thoughts.,1,1,-1
5690768500,1989,I really don't like getting  Focus on the Flu  emails from my work  when all I want is my flu shot. They dropped the ball on this one!,1,0,-1
5845998712,1990,@Trina_in_RI I will be ur friend as long as u keep the bird flu to urself!!!!!!,0,0,1
5355148201,1991,So my brother just chased me around the house with vitamin D and C to  protect  me from swine flu. This is getting a little out of hand,1,0,0
4780227710,1993,Went to bed normal. Woke up shaking uncontrollably  unable to get warm  and with a fever. Im terrified. I feel flu-like.,0,1,-1
5443067007,1994,If you fear the flu  then take precautions. There's a bunch of info on fed sites.,1,1,-1
3877584002,1995,I'm dead tired. Getting over flu and taking care of kids all day.,0,1,-1
4343888406,1996,Getting ready to sit on a webinar hosted by the @ilchamber on how to be prepared for swine flu in your office! -  URL Oh I hope I am not getting the flu too! Mom has no time for the flu! LOL DD had it last week until Wednesday!,0,0,1
5927115912,1999,can any one help me please  i want to know how many people died from bird flu  it will help me in my progect at school?!,1,1,-1
5405097110,2001,getting flu this morning... oh God  help me please to fight with my activity today!,0,1,-1
5239049704,2004,RT @PlannerWire: RT @meetingsnet: New from MeetingsNet Who's Afraid of Swine Flu? URL Not what anxious fathers like to read either. 12 year old son is home sick with  the flu and a cold according to his doc. :p,0,0,-1
5290246000,2007,@RButler7 '...LOVE ME LOVE ME' ^^ My friend also had this flu. Do not worry. We think you will pass this disease. x DD Don't worry ! =)),0,0,-1
5317770402,2008,@Ddub_a_licious I felt like sh*t for two wks after my flu shot theirs NO WAY I'm getting the swine flu shot not enough studies done on it.,1,1,1
5373263014,2009,So cold! I have 5 blankets on and sweats complete with socks and i cannot get warm! Think im getting the flu.,0,1,1
5346335911,2010,Getting a flu is really annoying... Resting at home today.,0,1,-1
5405744310,2012,Still wearing our coats it's kind of lame and I'm getting swine flu. Oh hell.,0,1,-1
5733735608,2013,getting flu with a million uni projects to do = not fun D:,0,1,1
5445377211,2014,@crystalchappell   would ike to know if Cathie is getting better though..really concemed.flu or swine flu is bad news.,0,0,1
5607488704,2016,RT @acfryatt: Why is everyone getting Swine Flu? You know the rule: if you get sick  die quickly. #WhatRepublic.. URL recovering from what I assume must have been the bird flu. love the new pic. you look totally diff. what's new?,0,1,1
5115157705,2019,I've tried it both ways. Getting the flu shot and not. Either way I still get sick every other year.,1,1,-1
5067537612,2020,I think I have the mad swine bird cow disease flu sniffle,0,1,-1
5502246102,2022,No sleep due to stomach-based mutation of my flu. This is getting seriously boring (for everyone  I imagine),0,1,-1
4327686009,2023,@drspectrum: I hope you're not getting the flu!  You need to get lots of rest tonight.,0,0,-1
5232106714,2024,I'm thinking about rocking surgical gloves and a face mask this swine flu season,1,1,-1
5243297001,2025,everyone&#39;s getting the swine flu.. and i have the rhino virus.,0,1,-1
5500648701,2028,Getting a lot of work done tired trying to catch up with everything that needs to be done around here me and boys got the flu shot & h1n1,1,1,1
5290226603,2029,RT @shaggerty   RT @wordtoyourmom: Swine Flu. Validating my crippling fear of children since September 2009.,1,1,-1
5352791301,2031,i think i am getting the flu.. might have swine !! :(,0,1,-1
4397931804,2032,Getting the flu shot hope it helps  hate to get sick,1,1,-1
5074083110,2034,@TeresaWrightPEI I'm nervous. I've been reading about 1976 Swine Flu vaccination problems. Scary stuff.,1,1,1
4297284908,2035,Spontaneous Day Moment: convince someone of something totally ridiculous ... ie. Swine Flu is something to worry about ;) OH!,1,0,-1
5270093101,2036,some girl in my work tested positive for swine flu  should i be worried?,0,0,-1
5162270002,2037,Mum said it may be swine flu -- I'm getting symptoms in the right order. We'll know by morning.,0,1,-1
5583854908,2041,I'm getting flu  ugh i hate flu.. It changes my voice and sometimes i can't smell anything.. Annoying,0,1,1
5082307908,2042,Relieved that Jack finally got a flu shot. He's scheduled for H1N1 next week...are you other mamas getting the H1N1 for your babies?,1,1,-1
5075903713,2044,What is the possibility of a 14 year old girl in Tennessee getting the swine flu?: I have some symptoms of the .. URL Okay... getting over the flu and stressing out over school  which I'm in now. :D I miss you.,0,1,1
5047818808,2048,@tebriel I am still getting over swine flu....,0,1,-1
5176835414,2049,I can feel my throat getting scratchy as we SPEAK! Is it flu time? Oh yes... I think it's flu time. O_O,0,1,-1
5456706905,2050,@nickcognito Cats getting swine flu?! Oh no! Maybe this way I can at least convince the bf to get the H1N1 vaccine.,1,1,1
5694995804,2051,Not feeling well at all I think Im getting the flu. I hope its not the swine flu. Alot of people are getting!,0,1,-1
5834575811,2052,@norwegianne No  I'm afraid not. I'm too tired  still coping with the last bits of a flu... I'll be around tomorrow  though.,0,1,1
5498289503,2053,back from the dead or at least it felt like it.  had the 'bird flu'.  tweet tweet.  is all well in twitterverse.  destination.........,0,1,-1
5807332710,2054,@LisaKenney in September  I was hit by a car and broke my arm  leg  ribs  etc getting over much of it now  then bam -- flu!,0,1,-1
5628337512,2055,Never stopped me: RT @bastable Now that everyone washes their hands to ward off swine flu  I can finally lick the subway poles without fear,1,0,-1
5870927213,2056,Score! Getting the swine flu shot tmrw for me  tommy and jack..,1,1,-1
5111643503,2057,You know the swine flu fever is getting too bad when my 5 years old tells me she's scared of the dirt on her hands bc she might get it. Grr.,1,1,1
5181480309,2058,nose swabbing and getting blooddrawn...thank you flu season!,0,1,-1
